0.136895	0.56597	0.724327	1.71981
0.120796	0.576812	0.72137	1.72145
0.124739	0.570569	0.72137	1.72244
0.121453	0.571555	0.721698	1.72244
0.128024	0.567284	0.722355	1.72047
0.131967	0.564655	0.720713	1.71915
0.122439	0.574183	0.722027	1.71981
0.122767	0.57484	0.723341	1.72047
0.126053	0.570569	0.723341	1.72014
0.138866	0.566627	0.721041	1.72244
0.13131	0.572212	0.720713	1.72244
0.139195	0.575169	0.720384	1.72244
0.149708	0.578783	0.722027	1.72277
0.144451	0.566627	0.724327	1.72112
0.141823	0.569912	0.724327	1.71981
0.159564	0.566955	0.724327	1.71981
0.155293	0.566955	0.722684	1.72079
0.145108	0.567284	0.721041	1.72079
0.14478	0.571555	0.721698	1.71849
0.148722	0.575826	0.722684	1.71718
0.139523	0.572212	0.720713	1.71849
0.140837	0.572869	0.720056	1.71849
0.134924	0.574183	0.722027	1.71981
0.137552	0.576812	0.723012	1.72277
0.143466	0.575169	0.72367	1.72539
0.147408	0.569912	0.72367	1.72539
0.152993	0.567941	0.72367	1.72474
0.15365	0.57254	0.725312	1.72211
0.152336	0.568598	0.727612	1.71915
0.146422	0.570569	0.726298	1.72014
0.149708	0.570241	0.725312	1.72211
0.150365	0.565641	0.723998	1.72211
0.159893	0.562356	0.724655	1.72178
0.157264	0.565313	0.726298	1.72047
0.162849	0.566955	0.726955	1.72145
0.152008	0.570241	0.724327	1.72309
0.158907	0.561699	0.723012	1.72309
0.151351	0.567284	0.723341	1.72244
0.149708	0.562684	0.725969	1.72309
0.16055	0.555785	0.726626	1.72309
0.15825	0.564655	0.724984	1.72309
0.171063	0.56137	0.723341	1.72375
0.161864	0.557428	0.722027	1.72277
0.162192	0.55677	0.722355	1.72211
0.159236	0.559399	0.723012	1.72309
0.15595	0.561699	0.72367	1.72309
0.157593	0.554471	0.723998	1.72178
0.164821	0.556113	0.725312	1.72178
0.165149	0.55677	0.725969	1.72112
0.159893	0.558413	0.724984	1.72047
0.150693	0.558413	0.72367	1.72277
0.152336	0.562027	0.722027	1.72375
0.154307	0.563013	0.722355	1.72441
0.159893	0.55907	0.72367	1.72309
0.152336	0.557428	0.723998	1.72047
0.148065	0.557756	0.722355	1.72178
0.143794	0.56367	0.722355	1.72277
0.144123	0.55677	0.722684	1.72441
0.134266	0.56137	0.721698	1.72408
0.139852	0.56367	0.722027	1.72342
0.139852	0.569255	0.72367	1.72211
0.136238	0.573526	0.725641	1.72277
0.13131	0.575497	0.723998	1.72408
0.132295	0.577797	0.722027	1.72408
0.145108	0.569912	0.721698	1.72277
0.145108	0.571226	0.72137	1.72112
0.148065	0.573526	0.720713	1.71948
0.147408	0.567612	0.722027	1.72014
0.159236	0.573526	0.724655	1.72014
0.159893	0.573855	0.725641	1.71981
0.15365	0.573198	0.725312	1.72145
0.14478	0.572212	0.723998	1.72441
0.152008	0.573198	0.72137	1.72375
0.149051	0.575497	0.722684	1.72211
0.14478	0.574512	0.72367	1.71882
0.145437	0.567941	0.723998	1.71817
0.135581	0.567284	0.723341	1.71915
0.129667	0.563013	0.720713	1.72145
0.129338	0.562684	0.720384	1.72244
0.144451	0.557428	0.721698	1.72342
0.150036	0.5502	0.72137	1.72309
0.144451	0.548228	0.721698	1.72178
0.14708	0.560384	0.722684	1.72145
0.130981	0.561042	0.724327	1.72079
0.126381	0.561699	0.725641	1.72178
0.131967	0.562684	0.724327	1.72309
0.137223	0.562356	0.724327	1.72277
0.140509	0.565641	0.724327	1.72309
0.145108	0.570898	0.724655	1.72342
0.151022	0.564327	0.725969	1.72277
0.148065	0.561699	0.724984	1.72277
0.144451	0.562027	0.722684	1.72277
0.146422	0.562027	0.722027	1.72277
0.146094	0.560384	0.722355	1.72244
0.147737	0.560384	0.722684	1.72145
0.150036	0.561699	0.726626	1.72112
0.145437	0.558413	0.727283	1.72079
0.142808	0.556113	0.727941	1.72112
0.14478	0.556113	0.726955	1.71915
0.143137	0.557756	0.724984	1.71915
0.153322	0.557099	0.725312	1.72079
0.152993	0.565313	0.724984	1.71948
0.141823	0.567941	0.724655	1.72014
0.14478	0.561699	0.724655	1.72014
0.152336	0.560713	0.723012	1.72145
0.143794	0.566955	0.72137	1.72309
0.142808	0.56137	0.721698	1.72342
0.14478	0.564655	0.724327	1.72178
0.143466	0.557099	0.725312	1.72178
0.148722	0.561699	0.724655	1.72211
0.152008	0.564327	0.723341	1.72079
0.142151	0.566298	0.723012	1.72047
0.146094	0.562684	0.72367	1.72145
0.141166	0.56367	0.724984	1.72244
0.137552	0.565313	0.724655	1.72408
0.134266	0.56597	0.722355	1.72441
0.13788	0.564984	0.723012	1.72375
0.135252	0.569912	0.722355	1.72441
0.141166	0.575826	0.720384	1.72375
0.133938	0.575826	0.72137	1.72309
0.137552	0.573855	0.725641	1.72572
0.138537	0.576483	0.727941	1.72572
0.139852	0.574183	0.725312	1.72375
0.136238	0.574183	0.722355	1.72244
0.135581	0.58174	0.722355	1.72309
0.136566	0.579768	0.722684	1.72309
0.14708	0.573526	0.722355	1.72375
0.144451	0.57714	0.72137	1.72244
0.145765	0.568269	0.723341	1.72112
0.152336	0.572869	0.727283	1.72079
0.149708	0.567941	0.726955	1.71948
0.141166	0.568598	0.724327	1.72014
0.146751	0.573855	0.723012	1.72244
0.155622	0.573855	0.723341	1.72211
0.147737	0.57254	0.723998	1.72145
0.15365	0.570241	0.724327	1.72211
0.161207	0.568927	0.725312	1.72211
0.161535	0.575497	0.724655	1.72211
0.158578	0.57254	0.723341	1.72375
0.155293	0.572869	0.723012	1.72408
0.151679	0.569255	0.72367	1.72408
0.145437	0.563998	0.726298	1.72474
0.146751	0.568927	0.727283	1.72309
0.139195	0.569255	0.724327	1.72112
0.14708	0.569584	0.721041	1.72145
0.15825	0.568269	0.720713	1.72342
0.163835	0.556442	0.721698	1.72441
0.15825	0.56137	0.722355	1.72342
0.156607	0.557428	0.721698	1.72047
0.146751	0.566955	0.722027	1.71981
0.152665	0.558085	0.72137	1.72047
0.147408	0.551842	0.721041	1.72112
0.160878	0.545929	0.722684	1.72277
0.156607	0.5433	0.72367	1.72375
0.146422	0.545929	0.722027	1.72277
0.142151	0.551514	0.722684	1.72211
0.141166	0.552828	0.724655	1.72178
0.141166	0.557756	0.725312	1.72145
0.133938	0.561699	0.722684	1.72277
0.13788	0.558085	0.72137	1.72277
0.132295	0.567612	0.722355	1.72277
0.129995	0.571555	0.72367	1.72375
0.13131	0.569584	0.722684	1.72211
0.121125	0.567284	0.722355	1.71981
0.117839	0.568269	0.722684	1.71948
0.12211	0.570569	0.723012	1.72277
0.126053	0.569584	0.723012	1.72474
0.123753	0.574512	0.723341	1.72539
0.127367	0.568598	0.724984	1.72309
0.12671	0.570569	0.725312	1.71948
