x, y
269.58636535794005, 1.5564116787088722
244.10516326251852, 1.5324916839583058
305.2104194823241, 1.5503973614945747
364.41932715431807, 1.599174033912299
399.6157161789438, 1.6178588299704726
467.0939762232438, 1.6752333332960208
651.8812494592028, 1.727937439708239
783.8813561369075, 1.7685518746394555
538.2770993836521, 1.7013813202364196
538.2770993836521, 1.7013813202364196
1137.5084518450312, 1.8888835920940528
1306.219413791941, 1.8815845302461236
1306.219413791941, 1.8815845302461236
1521.3816574955367, 1.9483104481934603
1137.5084518450312, 1.8888835920940528
1778.2789289360335, 1.9787207767982355
1019.091711990866, 1.8171427741383332
2034.7977539888873, 2.0096069543023445
2353.222658464127, 2.01740264203983
2890.584549188012, 2.1133535693776295
2580.501877696637, 2.0889462603398226
3307.5547669689113, 2.138044790905949
4106.290159564273, 2.2053105984205317
5079.864051031917, 2.283518040206571
4471.060252266463, 2.2484220512259117
3678.8177370058743, 2.171417883106712
5570.4880602701, 2.3281583644725052
4471.060252266463, 2.2484220512259117
5895.674884961745, 2.3921244322637696
6866.818494527912, 2.545009694881324
7556.773253604502, 2.666054465627063
7556.773253604502, 2.666054465627063
6866.818494527912, 2.545009694881324
9119.24412380054, 2.771310327082022
9583.393500423828, 2.8145665020876613
9583.393500423828, 2.8145665020876613
11043.861660067303, 2.9598694166057147
13000.586173054517, 3.273364500432685
15088.44107249058, 3.648208231268705
16545.71460929629, 3.792239534867351
18079.505683879317, 3.9880151388753178
20037.689607970373, 4.292470969268191
23338.32517437287, 4.839912514080611
23338.32517437287, 4.839912514080611
26894.986060213618, 5.520930673938183
31214.23964375326, 6.177023610607305
31214.23964375326, 6.177023610607305
33746.89720372698, 6.597306368767003
37269.606417447285, 7.381308611851656
42045.21463320245, 8.651265711336832
45456.62546436551, 9.239895129636158
45456.62546436551, 9.239895129636158
56634.34959997641, 11.56646693644435
56634.34959997641, 11.56646693644435
59728.35188425309, 12.643808226319262
47770.26726255108, 10.179053540599142
47770.26726255108, 10.179053540599142
66905.45965489467, 14.0916922755604
77101.64883805388, 16.969944820519114
77101.64883805388, 16.969944820519114
89801.84043048687, 19.58395322541094
100592.76247018838, 22.253249059960396
113482.15184336036, 25.384491467773554
122689.85425957791, 27.748892017308766
132644.65022670568, 33.03073888192104
152859.12730046685, 39.93165268090479
152859.12730046685, 39.93165268090479
164093.8082952823, 44.67699926964561
143407.15733951202, 36.10731639496053
182512.8395508748, 51.95975639303262
205170.3429574497, 57.46308302449685
227392.50562520663, 68.400860457721
255621.45917998697, 78.63208312012615
271505.22593699134, 83.65763514997623
271505.22593699134, 83.65763514997623
1710247.1224091959, 970.4372619125253
1598816.6223178566, 874.1055260963458
1457998.3309985949, 790.390763623933
1242954.3691909031, 676.982256295873
1178567.8000623828, 579.8460665685517
1048415.4419784823, 524.3131742699462
987080.3929481871, 475.9380354979248
932636.1528974106, 422.10490336747847
874967.0489494374, 390.6502547721334
874967.0489494374, 390.6502547721334
740644.1323175142, 313.2825103640532
714840.5450708284, 304.9051594652154
707276.5229443897, 291.0619626638671
680218.1696191797, 272.519720004357
806437.9271777943, 353.2369829135079
680218.1696191797, 272.519720004357
600823.3411857228, 237.9805340783316
586093.9813509965, 241.69513991002057
553765.6880308985, 213.52872774544122
487399.3499302585, 185.0275966340842
463792.79402833653, 173.91246276524257
455642.04468965385, 166.66061262805192
403889.8736795393, 146.66944611277287
586093.9813509965, 241.69513991002057
364419.3271543181, 125.62471264698931
325326.8472132474, 110.12864582562081
299846.6155233449, 98.05096474390061
