x, y
0.575439937337157, 23.503333119256876
0.519995704215476, 23.503333119256876
0.625172341332103, 23.11373013326329
0.5472810986103629, 23.95086805126335
0.6637311304710258, 21.714385102608897
0.6792754180857371, 22.02063168451413
0.5911853083773951, 22.331183144377558
0.7567705681273403, 22.02063168451413
0.9107402514348827, 19.143019707181686
1.121704701150134, 18.876804850681506
0.8049593064239698, 20.82101665738654
0.9538993733332318, 19.41297654693755
1.130394356084612, 17.600232602253488
1.3709187577411066, 15.956769144674603
1.4808971671293665, 15.30027926599797
1.5273200524109307, 14.466767984863946
1.64984303222735, 13.67866378707131
2.047755382631909, 11.40194708657394
2.047755382631909, 11.40194708657394
1.76849717381302, 13.30086098134913
1.8099145903745173, 12.058861544683454
1.955107556626646, 11.725797453313447
1.955107556626646, 11.725797453313447
2.662082788997877, 9.24165800201162
2.8098324252650544, 8.616682508835236
2.8098324252650544, 8.616682508835236
2.2990470095838096, 10.337256646711666
3.7964692168634286, 5.427954899083664
3.2285186231271212, 6.886982866248549
3.5691942973952786, 5.9037504615271805
4.973645239897192, 4.218530768983183
4.362171729019097, 4.921106738174238
5.583973638822972, 3.4674829163380045
6.617156204568175, 2.6204504608230157
8.340838587849992, 1.6507149824826326
10.115609728485058, 1.16311762902857
8.340838587849992, 1.6507149824826326
7.429174369530787, 2.123962406268014
11.803674149242546, 0.8081528334680199
9.220957088977965, 1.4150468085951455
13.252132412240321, 0.7025450422647282
11.097033808760996, 0.9039587832301481
11.011727832067718, 1.0398441009019588
11.011727832067718, 1.0398441009019588
15.463632624371497, 0.5384150657781115
14.205205137850559, 0.6550352151082298
17.095366582232394, 0.45512871128338306
18.753971933297095, 0.35870832933695684
20.415370943961037, 0.28863874772422166
23.098186353344104, 0.23069828911605178
27.371960726970844, 0.1843882680818276
29.114960881884663, 0.13361301096980166
31.93971633140643, 0.10679187608377445
29.114960881884663, 0.13361301096980166
24.7593371487287, 0.1818240490046616
36.41696182980349, 0.07738439739645846
39.950162915014836, 0.05607498263629293
39.950162915014836, 0.05607498263629293
45.200011968142036, 0.04178767971691583
45.200011968142036, 0.04178767971691583
53.15145243693809, 0.03157985692645025
56.10151758405558, 0.02784022827119371
56.10151758405558, 0.02784022827119371
60.13625136209421, 0.021336111307566387
77.57618058196138, 0.011203320334080991
67.51572059259038, 0.017053165639937157
67.51572059259038, 0.017053165639937157
87.09574697756226, 0.00811825140905172
86.42621781420277, 0.008829868964289637
71.81490653820086, 0.014017080437781881
318.4272703082734, 0.000204754587757137
283.6231650900197, 0.0003073333293750356
283.6231650900197, 0.0003073333293750356
237.49891017528776, 0.0005534149508382674
237.49891017528776, 0.0005534149508382674
218.171907195636, 0.0006546872121470032
258.53910742009595, 0.0004485612562498003
206.69946639162958, 0.0008663083714404289
184.1069530046158, 0.0011463339752224352
167.8244940936315, 0.0016731073873176194
141.62069096922517, 0.0028090244470212046
122.30747571549264, 0.0038225932864121436
100.84878128083817, 0.005501586607050306
98.54099504261364, 0.006693216070572013
98.54099504261364, 0.006600140212068485
151.80604386455457, 0.0022451437525181322
108.10151665475514, 0.004336056225976174
374.4434434746382, 0.0001483711231136141
374.4434434746382, 0.0001483711231136141
407.6162271099168, 0.00010751402649940308
436.93073732804305, 0.00008837261007437773
3807.5190933351573, 1.0828593097355205e-7
3339.4170045676483, 1.5804602575193264e-7
2732.361050812601, 2.8860675372626396e-7
2201.415532351221, 5.978157053396946e-7
1803.0167272851993, 8.790381716989618e-7
1737.800828749371, 0.0000012279841607385088
1719.7321700144332, 0.0000015933195433924557
1374.9127726403208, 0.000002751043124477933
1196.6056519018202, 0.00000424656613606966
1196.6056519018202, 0.00000424656613606966
956.6771054818364, 0.0000074355859553778084
776.7491053615446, 0.000017717177030420647
602.1270117739825, 0.00003518918408274725
566.0807908530638, 0.000052083970817006133
504.20744367543745, 0.0000718767355102154
697.2090842770983, 0.000022166947374676962
899.404545514401, 0.00001213898643277782
3981.071705534965, 8.466667804585562e-8
2910.714663658275, 2.2322834042552596e-7
2511.886431509577, 3.9406098582697054e-7
1527.5647701462678, 0.0000022414298717925174
1737.800828749371, 0.0000012279841607385088
1803.0167272851993, 8.790381716989618e-7
2128.1384478112545, 7.690126797918261e-7
