0.301494	1.54667	5.28255	6.62763
0.301165	1.54732	5.28222	6.62763
0.300837	1.54634	5.28288	6.62632
0.301494	1.54535	5.28452	6.62533
0.30018	1.54634	5.28649	6.62533
0.300837	1.54601	5.28748	6.62468
0.300837	1.54568	5.28748	6.62435
0.300508	1.54535	5.28912	6.62533
0.300837	1.54502	5.28912	6.62796
0.301494	1.5447	5.28912	6.62796
0.301494	1.54502	5.28846	6.62698
0.30018	1.54502	5.29044	6.62665
0.301165	1.5447	5.29241	6.62632
0.301165	1.54371	5.29372	6.62533
0.300837	1.54404	5.29339	6.62533
0.301494	1.54338	5.29044	6.62763
0.301822	1.54305	5.28945	6.62993
0.302151	1.54305	5.29142	6.62895
0.301822	1.54207	5.29602	6.62665
0.301165	1.54272	5.29898	6.62369
0.301494	1.5424	5.29766	6.62336
0.30248	1.54272	5.29635	6.62468
0.301494	1.5424	5.29635	6.62632
0.301494	1.54207	5.29832	6.62862
0.301822	1.5424	5.29996	6.62895
0.302151	1.54141	5.30095	6.62698
0.302808	1.54042	5.30226	6.62435
0.302151	1.53911	5.30358	6.62238
0.303137	1.53747	5.30226	6.62402
0.30248	1.53582	5.30095	6.62763
0.302808	1.53353	5.30193	6.63026
0.303794	1.53287	5.30292	6.62961
0.303794	1.53188	5.30555	6.62862
0.303465	1.52991	5.30851	6.62763
0.304122	1.52893	5.30949	6.62698
0.303794	1.52728	5.30752	6.62796
0.304451	1.5263	5.30686	6.62895
0.304122	1.52465	5.30949	6.62698
0.304779	1.5217	5.31179	6.62599
0.305436	1.52104	5.3131	6.62632
0.305765	1.51907	5.31081	6.62599
0.305436	1.51808	5.30883	6.62731
0.305108	1.51743	5.30719	6.62665
0.305436	1.51578	5.30785	6.62468
0.305108	1.51546	5.31179	6.62468
0.304779	1.51348	5.31573	6.62468
0.304779	1.5125	5.31639	6.62501
0.304779	1.5125	5.31639	6.62501
0.304451	1.51086	5.31376	6.62533
0.304451	1.50987	5.31278	6.62665
0.303794	1.50921	5.31212	6.62599
0.304122	1.50823	5.31343	6.62501
0.303465	1.50724	5.31639	6.62369
0.303465	1.50461	5.31902	6.62501
0.304451	1.50494	5.32066	6.62632
0.303794	1.50396	5.32165	6.62763
0.305108	1.50297	5.32165	6.62829
0.304779	1.50264	5.32165	6.62632
0.304779	1.50133	5.3223	6.62566
0.305108	1.50231	5.32526	6.62566
0.304779	1.50198	5.32592	6.62468
0.305108	1.50428	5.3269	6.62533
0.305108	1.50494	5.32559	6.62698
0.305108	1.50593	5.32395	6.62796
0.306093	1.50724	5.32296	6.62796
0.305436	1.50823	5.32428	6.62796
0.306093	1.50954	5.32559	6.62698
0.306422	1.50987	5.3292	6.62632
0.305765	1.51086	5.32888	6.62763
0.305436	1.51316	5.32493	6.62862
0.305436	1.51381	5.3223	6.62796
0.305108	1.51513	5.3246	6.62632
0.305436	1.51611	5.32822	6.62599
0.304779	1.51578	5.33085	6.62566
0.305436	1.51578	5.33118	6.62435
0.305108	1.51677	5.33085	6.62468
0.305108	1.51677	5.3315	6.62665
0.305436	1.51743	5.33183	6.62928
0.304779	1.51743	5.33315	6.63092
0.304451	1.51775	5.33545	6.62895
0.304451	1.5171	5.33709	6.62731
0.303794	1.5171	5.3384	6.62501
0.303794	1.5171	5.33742	6.62468
0.303137	1.5171	5.33709	6.62566
0.303794	1.51546	5.33545	6.62763
0.303137	1.51513	5.33577	6.62698
0.303137	1.51611	5.33676	6.62402
0.30248	1.51743	5.33807	6.62238
0.302151	1.5171	5.34169	6.62369
0.30248	1.51874	5.34267	6.62566
0.301494	1.52104	5.34103	6.62731
0.302151	1.52301	5.34005	6.62698
0.301494	1.52433	5.34103	6.62566
0.301822	1.5263	5.34333	6.62435
0.301494	1.5263	5.34629	6.62402
0.301165	1.52728	5.3476	6.62402
0.302151	1.52925	5.34695	6.62468
0.30248	1.52991	5.34563	6.62698
0.301822	1.53057	5.3453	6.62698
0.302808	1.53188	5.34793	6.62665
0.303465	1.53188	5.34957	6.62566
0.30248	1.53254	5.35023	6.62402
0.304122	1.53254	5.34892	6.62402
0.304779	1.5332	5.34892	6.62468
0.304779	1.53353	5.35089	6.62533
0.305436	1.53385	5.35089	6.62763
0.305765	1.53385	5.35089	6.62928
