0.310364	1.18921	6.64735	5.26514
0.308065	1.18856	6.64538	5.26645
0.306751	1.1879	6.6434	5.26711
0.306093	1.18724	6.64373	5.26842
0.304451	1.18691	6.6457	5.26711
0.303465	1.18626	6.64866	5.26481
0.301494	1.1856	6.64998	5.26481
0.299194	1.18494	6.64998	5.26481
0.296566	1.18428	6.64866	5.26645
0.293937	1.18428	6.64833	5.26974
0.290652	1.1833	6.64899	5.27105
0.286381	1.18199	6.64866	5.27171
0.281781	1.18067	6.64899	5.27236
0.279153	1.18034	6.648	5.27368
0.274882	1.17804	6.64866	5.27401
0.27094	1.17706	6.648	5.27532
0.26864	1.17673	6.64702	5.27696
0.266011	1.17607	6.64669	5.27696
0.264697	1.17476	6.64866	5.27631
0.263712	1.17443	6.64965	5.27565
0.262397	1.1741	6.64932	5.27598
0.261412	1.1741	6.648	5.27729
0.260755	1.1741	6.6457	5.27729
0.259112	1.17377	6.64636	5.27894
0.256484	1.17213	6.64866	5.28025
0.25287	1.17147	6.64899	5.27992
0.249256	1.17049	6.648	5.28025
0.245313	1.16917	6.64735	5.28058
0.239728	1.16753	6.64603	5.28189
0.234471	1.16457	6.64472	5.28288
0.229872	1.16326	6.64275	5.28452
0.226258	1.16194	6.64373	5.28584
0.220673	1.1603	6.64669	5.28551
0.217387	1.158	6.64998	5.28321
0.21443	1.158	6.64932	5.28222
0.212788	1.15734	6.64702	5.28584
0.209831	1.15603	6.64472	5.28978
0.208188	1.15603	6.64472	5.28978
0.20556	1.15537	6.64702	5.28814
0.203917	1.15537	6.64998	5.28748
0.20096	1.15307	6.65162	5.28879
0.198332	1.1534	6.65063	5.29208
0.194718	1.15143	6.64768	5.29602
0.191761	1.14946	6.64603	5.29635
0.189133	1.15012	6.64735	5.29471
0.187162	1.14847	6.64998	5.29306
0.184533	1.14815	6.65096	5.29142
0.183876	1.14716	6.64932	5.29372
0.181576	1.14617	6.64899	5.29503
0.181248	1.1465	6.648	5.29668
0.178948	1.14617	6.648	5.29701
0.177962	1.1465	6.64833	5.29668
0.17632	1.14453	6.64866	5.29536
0.173034	1.14322	6.64735	5.29405
0.167778	1.14157	6.64636	5.29372
0.162521	1.1396	6.6457	5.29602
0.154965	1.13599	6.64538	5.29865
0.147737	1.13303	6.64472	5.29865
0.138866	1.1281	6.64603	5.29963
0.130981	1.12449	6.64899	5.30029
0.122767	1.11956	6.64899	5.30128
0.114225	1.11628	6.64866	5.30292
0.107983	1.11233	6.64833	5.30391
0.101412	1.11003	6.648	5.30391
0.0961556	1.10708	6.64833	5.30391
0.0915561	1.10445	6.64899	5.30522
0.0885992	1.10248	6.6503	5.30522
0.0849852	1.10051	6.64866	5.30555
0.0813713	1.09919	6.64768	5.30588
0.0777573	1.09854	6.64768	5.30818
0.0741434	1.09591	6.64833	5.31113
0.0702009	1.09459	6.64669	5.31278
0.0659299	1.09229	6.648	5.31212
0.0610017	1.08999	6.64932	5.31146
0.0570593	1.08835	6.64899	5.31212
0.0531168	1.08605	6.64932	5.31343
0.050817	1.08572	6.64768	5.31508
0.0478601	1.08539	6.6457	5.31639
0.0449032	1.08375	6.64636	5.3154
0.0442461	1.08375	6.64833	5.31475
0.0445747	1.08309	6.64998	5.31409
0.0439176	1.08408	6.64899	5.31409
0.0449032	1.08408	6.64735	5.31442
0.0455603	1.08375	6.64768	5.31738
0.0475316	1.08408	6.64899	5.31803
0.0468745	1.08441	6.64833	5.31902
0.0478601	1.08441	6.64735	5.31869
0.0481886	1.08474	6.64669	5.3177
0.0475316	1.08375	6.64669	5.31836
0.0495028	1.08277	6.64702	5.31935
0.0488457	1.08309	6.64735	5.32099
0.0501599	1.08277	6.64768	5.32329
0.0524597	1.08375	6.64735	5.32362
0.0544309	1.08441	6.64702	5.32263
0.0580449	1.08605	6.648	5.32329
0.0619874	1.08704	6.64998	5.32428
0.0679011	1.09032	6.64866	5.32592
0.0741434	1.09262	6.64702	5.3292
0.0800571	1.09591	6.64669	5.32986
0.0856423	1.09886	6.64833	5.33019
0.090899	1.10116	6.64998	5.33118
0.0958271	1.10478	6.64998	5.33216
0.100755	1.10708	6.64833	5.33413
0.103055	1.10839	6.64735	5.33446
0.104698	1.11036	6.64636	5.33347
0.10634	1.11168	6.64603	5.33347
0.108969	1.11299	6.64669	5.3338
0.109954	1.11463	6.64965	5.33347
0.111597	1.11529	6.64998	5.33512
0.114225	1.11693	6.64636	5.33577
0.116525	1.11923	6.64439	5.33446
0.118825	1.1212	6.64472	5.33479
0.122439	1.12252	6.6457	5.3361
0.12441	1.12416	6.648	5.33512
0.126381	1.12482	6.64965	5.33545
0.12671	1.12515	6.64899	5.33577
0.126381	1.12449	6.64669	5.33709
0.125067	1.12383	6.64373	5.33939
0.123425	1.12383	6.64373	5.34202
0.12211	1.12219	6.64669	5.34366
0.120139	1.12022	6.64998	5.34333
0.117839	1.11923	6.64998	5.34136
0.116197	1.11858	6.64735	5.33906
0.115868	1.11628	6.6457	5.33906
0.114554	1.11661	6.64308	5.34235
0.114225	1.11661	6.64439	5.34465
0.115868	1.11661	6.64636	5.34563
0.116854	1.11825	6.64899	5.34596
0.118168	1.11825	6.6503	5.34629
0.119482	1.11858	6.65129	5.34793
0.120796	1.12022	6.65063	5.34892
0.122767	1.12088	6.64866	5.34793
0.123753	1.12186	6.64702	5.34826
0.12441	1.12318	6.64669	5.34859
0.126381	1.12383	6.64833	5.34859
0.12671	1.12449	6.64932	5.34826
0.12671	1.12416	6.64899	5.34892
0.128024	1.12515	6.64899	5.35056
0.130324	1.1258	6.64833	5.35253
0.131967	1.12613	6.64735	5.35384
0.133281	1.12778	6.64768	5.35483
0.134595	1.12876	6.6503	5.35352
0.136238	1.13008	6.65096	5.35122
0.136895	1.1304	6.64899	5.35089
0.137223	1.13073	6.64669	5.35582
0.137223	1.13106	6.64603	5.35877
0.135909	1.12942	6.64735	5.35877
0.133609	1.12975	6.6503	5.35812
0.13131	1.12745	6.65129	5.35713
0.127367	1.1258	6.64998	5.35779
0.123096	1.12416	6.64768	5.36107
0.119811	1.12219	6.64636	5.36304
0.115211	1.11891	6.64636	5.36337
0.111926	1.11792	6.64735	5.36272
0.109626	1.11529	6.64866	5.36173
0.10634	1.11398	6.64932	5.36206
0.104369	1.11266	6.64669	5.36304
0.102726	1.11168	6.64439	5.36469
0.100755	1.11069	6.6434	5.36633
0.098784	1.10971	6.64505	5.36534
0.0971413	1.10839	6.64702	5.36337
0.0941844	1.10708	6.64833	5.36502
0.0922132	1.10609	6.64833	5.36732
0.0895848	1.10445	6.64768	5.36994
0.0862994	1.10215	6.64603	5.37159
0.0816998	1.09854	6.64636	5.37159
0.0774288	1.09788	6.64669	5.37126
0.0731578	1.09426	6.64833	5.36994
0.0692153	1.09196	6.64768	5.37027
0.0649442	1.08901	6.6457	5.37224
0.0590305	1.08638	6.64439	5.37487
0.0534453	1.08342	6.6434	5.37619
0.0491743	1.08047	6.64373	5.37553
0.0445747	1.07718	6.64603	5.37553
0.0383324	1.07422	6.64866	5.37619
0.031433	1.0693	6.64998	5.37454
0.0235481	1.06634	6.65063	5.37356
0.0159916	1.0601	6.64899	5.37356
0.007121	1.05583	6.64702	5.3752
-0.00142107	1.05024	6.64636	5.37717
-0.0112773	1.04465	6.648	5.37783
-0.0188337	1.03808	6.64833	5.37849
-0.0270473	1.03348	6.64899	5.38111
-0.0339466	1.0279	6.6503	5.38243
-0.0401889	1.02363	6.64899	5.38309
-0.0444599	1.02067	6.64833	5.38341
-0.0477454	1.01771	6.64768	5.38407
-0.0497166	1.01574	6.64866	5.38637
-0.0513593	1.01344	6.6503	5.38801
-0.0526735	1.01147	6.65063	5.3867
-0.053002	1.01147	6.64932	5.38703
-0.0536591	1.00983	6.64603	5.38834
-0.0546447	1.00884	6.64308	5.38769
-0.0553018	1.0072	6.64373	5.38769
-0.0572731	1.0049	6.64768	5.38801
-0.0602299	1.00359	6.64932	5.38933
-0.0618726	1.00162	6.64768	5.38966
-0.065158	0.999973	6.6457	5.39031
-0.0671293	0.998987	6.64472	5.39163
-0.0681149	0.996688	6.6457	5.39261
-0.0697576	0.996359	6.648	5.39393
-0.0697576	0.995373	6.65195	5.39426
-0.0697576	0.994716	6.6526	5.39557
-0.0697576	0.995045	6.65228	5.3959
-0.0694291	0.995702	6.65063	5.39721
-0.0691005	0.995702	6.648	5.39951
-0.0681149	0.995702	6.64538	5.39886
-0.0674578	0.99603	6.64406	5.3982
-0.0661437	0.995702	6.64472	5.39787
-0.0661437	0.994388	6.64735	5.3982
-0.0661437	0.99603	6.64899	5.39886
-0.0654866	0.995045	6.64735	5.39984
-0.0648295	0.995045	6.64472	5.4028
-0.0641724	0.995373	6.64636	5.40477
-0.0625297	0.99603	6.64932	5.40346
-0.060887	0.996688	6.6503	5.40214
-0.0585872	0.997345	6.65063	5.4028
-0.0549733	0.999644	6.64932	5.40444
-0.0523449	0.999973	6.64932	5.40608
-0.0484024	1.0026	6.64899	5.4074
-0.0447885	1.00457	6.64866	5.40838
-0.0418316	1.00622	6.6503	5.40773
-0.0401889	1.00753	6.65162	5.40608
-0.0388748	1.00753	6.65129	5.40576
-0.0392033	1.00819	6.64932	5.40608
-0.0401889	1.0072	6.648	5.40838
-0.0421602	1.00622	6.64768	5.40937
-0.0438029	1.00622	6.64702	5.4097
-0.045117	1.00589	6.64899	5.41101
-0.0461027	1.00654	6.64998	5.41397
-0.045117	1.00654	6.64932	5.41463
-0.045117	1.00786	6.64735	5.41561
-0.0434743	1.01049	6.64538	5.41594
-0.0421602	1.01213	6.64439	5.41528
-0.040846	1.01377	6.64538	5.41561
-0.0392033	1.01541	6.648	5.41528
-0.037232	1.01771	6.65096	5.41463
-0.0369035	1.01804	6.65195	5.41463
-0.0362464	1.01936	6.65096	5.41561
-0.037232	1.01969	6.64702	5.41857
-0.0378891	1.02001	6.6457	5.4212
-0.0388748	1.01936	6.64538	5.42185
